,0,1,2,3,4,5,6,7,8,9,10,11,12,y_score_0.61,y_score_0.58,y_score_0.55,gbr,svr,rf,cnn,lstm
5678,0,0,1,0,1,1,1,1,0,1,1,0,1,-0.0547249,0.0155053,-0.049356,0.483613,0.514412,0.470787,0.550051,0.557796
5679,1,0,1,0,1,1,1,1,0,1,1,0,1,-0.061104,0.00785241,-0.0615009,0.483613,0.514619,0.470787,0.557011,0.552143
5680,0,1,1,0,1,1,1,1,0,1,1,0,1,-0.0382923,0.0211863,-0.0353488,0.543708,0.514741,0.523424,0.546584,0.566736
5681,1,1,1,0,1,1,1,1,0,1,1,0,1,-0.0434794,0.014558,-0.0486745,0.543708,0.514778,0.523424,0.559068,0.561169
5682,0,0,0,1,1,1,1,1,0,1,1,0,1,-0.0527596,0.0170493,-0.0492851,0.496828,0.51445,0.470787,0.550125,0.546384
5683,1,0,0,1,1,1,1,1,0,1,1,0,1,-0.059475,0.00832763,-0.0612172,0.496828,0.514664,0.470787,0.539707,0.540497
5684,0,1,0,1,1,1,1,1,0,1,1,0,1,-0.0350687,0.0243426,-0.0319843,0.576113,0.514771,0.548151,0.546692,0.554339
5685,1,1,0,1,1,1,1,1,0,1,1,0,1,-0.0403955,0.0168328,-0.045665,0.576113,0.514804,0.548151,0.550536,0.548637
5686,0,0,1,1,1,1,1,1,0,1,1,0,1,-0.0530152,0.0166209,-0.0461254,0.483613,0.514682,0.470787,0.549978,0.557215
5687,1,0,1,1,1,1,1,1,0,1,1,0,1,-0.0593942,0.00901289,-0.0582703,0.483613,0.514759,0.470787,0.553431,0.555266
5688,0,1,1,1,1,1,1,1,0,1,1,0,1,-0.0364839,0.0222049,-0.0307395,0.543708,0.514797,0.523424,0.545418,0.564369
5689,1,1,1,1,1,1,1,1,0,1,1,0,1,-0.0416709,0.0156148,-0.0440653,0.543708,0.514812,0.523424,0.550193,0.563039
5690,0,0,0,0,0,0,0,0,1,1,1,0,1,-0.0580371,0.0140399,-0.0537472,0.523693,0.507694,0.53028,0.474725,0.556993
5691,1,0,0,0,0,0,0,0,1,1,1,0,1,-0.0647523,0.00527763,-0.0656791,0.523693,0.51066,0.53028,0.500384,0.555924
5692,0,1,0,0,0,0,0,0,1,1,1,0,1,-0.0408167,0.0210664,-0.0367474,0.585367,0.517309,0.593604,0.52878,0.567114
5693,1,1,0,0,0,0,0,0,1,1,1,0,1,-0.0461437,0.0135188,-0.050428,0.585367,0.515523,0.593604,0.568808,0.566015
5694,0,0,1,0,0,0,0,0,1,1,1,0,1,-0.0581986,0.0139072,-0.0490216,0.510478,0.512057,0.53028,0.499632,0.565413
5695,1,0,1,0,0,0,0,0,1,1,1,0,1,-0.0645776,0.00624131,-0.0611665,0.510478,0.512991,0.53028,0.536275,0.565327
5696,0,1,1,0,0,0,0,0,1,1,1,0,1,-0.0417661,0.0195902,-0.0350145,0.552963,0.515467,0.568876,0.534192,0.57486
5697,1,1,1,0,0,0,0,0,1,1,1,0,1,-0.0469532,0.0129504,-0.0483402,0.552963,0.514919,0.568876,0.562163,0.57464
5698,0,0,0,1,0,0,0,0,1,1,1,0,1,-0.0552133,0.0157166,-0.05056,0.523693,0.512854,0.53028,0.530482,0.55135
5699,1,0,0,1,0,0,0,0,1,1,1,0,1,-0.0619286,0.00698553,-0.0624921,0.523693,0.513901,0.53028,0.538649,0.551617
5700,0,1,0,1,0,0,0,0,1,1,1,0,1,-0.0375222,0.0230179,-0.0332595,0.585367,0.515958,0.593604,0.556176,0.561818
5701,1,1,0,1,0,0,0,0,1,1,1,0,1,-0.0428493,0.0155006,-0.0469401,0.585367,0.51542,0.593604,0.567821,0.561874
5702,0,0,1,1,0,0,0,0,1,1,1,0,1,-0.0557873,0.0146464,-0.0474235,0.510478,0.514026,0.53028,0.549117,0.556901
5703,1,0,1,1,0,0,0,0,1,1,1,0,1,-0.0621663,0.00702867,-0.0595685,0.510478,0.514403,0.53028,0.558972,0.559698
5704,0,1,1,1,0,0,0,0,1,1,1,0,1,-0.0392559,0.0202323,-0.0320378,0.552963,0.515068,0.568876,0.550633,0.566525
5705,1,1,1,1,0,0,0,0,1,1,1,0,1,-0.0444431,0.0136334,-0.0453636,0.552963,0.514979,0.568876,0.559486,0.5692
5706,0,0,0,0,1,0,0,0,1,1,1,0,1,-0.0580679,0.0138029,-0.0574385,0.523693,0.510106,0.520538,0.505315,0.542018
5707,1,0,0,0,1,0,0,0,1,1,1,0,1,-0.0647831,0.00505557,-0.0693702,0.523693,0.512573,0.520538,0.533964,0.540286
5708,0,1,0,0,1,0,0,0,1,1,1,0,1,-0.0408474,0.0208208,-0.0404388,0.585367,0.514941,0.593604,0.529358,0.552765
5709,1,1,0,0,1,0,0,0,1,1,1,0,1,-0.0461744,0.0132862,-0.0541192,0.585367,0.514806,0.593604,0.554404,0.551573
5710,0,0,1,0,1,0,0,0,1,1,1,0,1,-0.0581163,0.013182,-0.0528809,0.510478,0.513051,0.520538,0.539334,0.550352
5711,1,0,1,0,1,0,0,0,1,1,1,0,1,-0.0644953,0.00553068,-0.0650256,0.510478,0.513886,0.520538,0.562869,0.550804
5712,0,1,1,0,1,0,0,0,1,1,1,0,1,-0.0416838,0.0188621,-0.0388739,0.552963,0.514776,0.568876,0.550658,0.56032
5713,1,1,1,0,1,0,0,0,1,1,1,0,1,-0.0468709,0.0122335,-0.0521994,0.552963,0.514758,0.568876,0.568113,0.560655
5714,0,0,0,1,1,0,0,0,1,1,1,0,1,-0.0559169,0.0144623,-0.0536447,0.523693,0.513463,0.520538,0.553432,0.535897
5715,1,0,0,1,1,0,0,0,1,1,1,0,1,-0.0626323,0.00574338,-0.0655766,0.523693,0.514259,0.520538,0.561579,0.538049
5716,0,1,0,1,1,0,0,0,1,1,1,0,1,-0.038226,0.0217532,-0.0363443,0.585367,0.515052,0.593604,0.561398,0.546765
5717,1,1,0,1,1,0,0,0,1,1,1,0,1,-0.043553,0.0142466,-0.0500248,0.585367,0.514976,0.593604,0.570961,0.547498
5718,0,0,1,1,1,0,0,0,1,1,1,0,1,-0.0561725,0.0140234,-0.050485,0.510478,0.514302,0.520538,0.559388,0.54291
5719,1,0,1,1,1,0,0,0,1,1,1,0,1,-0.0625515,0.00642019,-0.0626298,0.510478,0.514587,0.520538,0.567379,0.544548
5720,0,1,1,1,1,0,0,0,1,1,1,0,1,-0.0396412,0.0196054,-0.0350994,0.552963,0.514848,0.568876,0.55754,0.553004
5721,1,1,1,1,1,0,0,0,1,1,1,0,1,-0.0448283,0.0130182,-0.048425,0.552963,0.514856,0.568876,0.56558,0.554496
5722,0,0,0,0,0,1,0,0,1,1,1,0,1,-0.0582002,0.0164385,-0.0514992,0.523693,0.513847,0.557153,0.551355,0.546852
5723,1,0,0,0,0,1,0,0,1,1,1,0,1,-0.0649154,0.0076808,-0.0634312,0.523693,0.513699,0.557153,0.566131,0.540259
5724,0,1,0,0,0,1,0,0,1,1,1,0,1,-0.0409798,0.0234737,-0.0344993,0.585367,0.515874,0.606478,0.579336,0.55711
5725,1,1,0,0,0,1,0,0,1,1,1,0,1,-0.0463068,0.015929,-0.0481799,0.585367,0.515057,0.606478,0.591195,0.551486
5726,1,0,1,0,0,1,0,0,1,1,1,0,1,-0.0647407,0.00865984,-0.0589186,0.510478,0.514303,0.557153,0.549697,0.556771
5727,0,1,1,0,0,1,0,0,1,1,1,0,1,-0.0419293,0.0220077,-0.0327664,0.552963,0.515132,0.58175,0.556733,0.566374
5728,1,1,1,0,0,1,0,0,1,1,1,0,1,-0.0471164,0.0153734,-0.0460922,0.552963,0.514856,0.58175,0.574825,0.565839
5729,0,0,0,1,0,1,0,0,1,1,1,0,1,-0.0553903,0.0183065,-0.047711,0.523693,0.514537,0.557153,0.559842,0.543689
5730,1,0,0,1,0,1,0,0,1,1,1,0,1,-0.0621056,0.00958035,-0.0596431,0.523693,0.514583,0.557153,0.561408,0.542382
5731,0,1,0,1,0,1,0,0,1,1,1,0,1,-0.0376993,0.0256208,-0.0304103,0.585367,0.515206,0.606478,0.571262,0.553745
5732,1,1,0,1,0,1,0,0,1,1,1,0,1,-0.0430263,0.0181065,-0.044091,0.585367,0.515006,0.606478,0.571555,0.553197
5733,0,0,1,1,0,1,0,0,1,1,1,0,1,-0.0559642,0.0172454,-0.0445744,0.510478,0.514699,0.557153,0.537605,0.551201
5734,1,0,1,1,0,1,0,0,1,1,1,0,1,-0.0623433,0.00963536,-0.0567195,0.510478,0.514707,0.557153,0.542711,0.551816
5735,0,1,1,1,0,1,0,0,1,1,1,0,1,-0.039433,0.0228396,-0.0291886,0.552963,0.514911,0.58175,0.548379,0.56043
5736,1,1,1,1,0,1,0,0,1,1,1,0,1,-0.0446201,0.0162462,-0.0425144,0.552963,0.51487,0.58175,0.558975,0.560983
5737,0,0,0,0,1,1,0,0,1,1,1,0,1,-0.0556057,0.0164494,-0.0543486,0.523693,0.513617,0.547411,0.578366,0.533458
5738,1,0,0,0,1,1,0,0,1,1,1,0,1,-0.062321,0.00770927,-0.0662804,0.523693,0.514121,0.547411,0.589539,0.527342
5739,0,1,0,0,1,1,0,0,1,1,1,0,1,-0.0383849,0.0234731,-0.0373488,0.585367,0.51492,0.606478,0.581793,0.541867
5740,1,1,0,0,1,1,0,0,1,1,1,0,1,-0.0437119,0.015943,-0.0510292,0.585367,0.51481,0.606478,0.592283,0.535588
5741,0,0,1,0,1,1,0,0,1,1,1,0,1,-0.055654,0.0158382,-0.049791,0.510478,0.514368,0.547411,0.551902,0.543937
5742,1,0,1,0,1,1,0,0,1,1,1,0,1,-0.0620331,0.00819498,-0.0619357,0.510478,0.514524,0.547411,0.564643,0.543432
5743,0,1,1,0,1,1,0,0,1,1,1,0,1,-0.0392213,0.0215222,-0.0357839,0.552963,0.514831,0.58175,0.560778,0.552418
5744,1,1,1,0,1,1,0,0,1,1,1,0,1,-0.0444084,0.0148993,-0.0491095,0.552963,0.514798,0.58175,0.575837,0.551663
5745,0,0,0,1,1,1,0,0,1,1,1,0,1,-0.0536889,0.0173997,-0.04972,0.523693,0.514415,0.547411,0.563429,0.537608
5746,1,0,0,1,1,1,0,0,1,1,1,0,1,-0.0604043,0.00868594,-0.061652,0.523693,0.514627,0.547411,0.569565,0.532709
5747,0,1,0,1,1,1,0,0,1,1,1,0,1,-0.0359976,0.0247001,-0.0324194,0.585367,0.51488,0.606478,0.572582,0.544582
5748,1,1,0,1,1,1,0,0,1,1,1,0,1,-0.0413246,0.0171956,-0.0461,0.585367,0.51486,0.606478,0.57841,0.543329
5749,0,0,1,1,1,1,0,0,1,1,1,0,1,-0.0539443,0.0169683,-0.0465603,0.510478,0.514666,0.547411,0.545128,0.542443
5750,1,0,1,1,1,1,0,0,1,1,1,0,1,-0.0603234,0.00937008,-0.0587052,0.510478,0.514739,0.547411,0.554021,0.545003
5751,0,1,1,1,1,1,0,0,1,1,1,0,1,-0.0374128,0.0225559,-0.0311746,0.552963,0.514824,0.58175,0.553158,0.548729
5752,1,1,1,1,1,1,0,0,1,1,1,0,1,-0.0425999,0.0159712,-0.0445002,0.552963,0.514828,0.58175,0.563262,0.551029
5753,1,0,0,0,0,0,1,0,1,1,1,0,1,-0.0665915,0.00421859,-0.065653,0.496828,0.512929,0.453656,0.551092,0.558533
5754,0,1,0,0,0,0,1,0,1,1,1,0,1,-0.042656,0.0200166,-0.0367211,0.567149,0.51526,0.523945,0.559532,0.571959
5755,1,1,0,0,0,0,1,0,1,1,1,0,1,-0.047983,0.0124641,-0.0504016,0.567149,0.514865,0.523945,0.587861,0.568203
5756,0,0,1,0,0,0,1,0,1,1,1,0,1,-0.0600379,0.0128606,-0.0489953,0.483613,0.513496,0.453656,0.531581,0.570803
5757,1,0,1,0,0,0,1,0,1,1,1,0,1,-0.0664169,0.00518933,-0.0611403,0.483613,0.514004,0.453656,0.559675,0.570421
5758,0,1,1,0,0,0,1,0,1,1,1,0,1,-0.0436055,0.0185454,-0.0349881,0.534744,0.514883,0.499217,0.544047,0.579104
5759,1,1,1,0,0,0,1,0,1,1,1,0,1,-0.0487926,0.0119016,-0.0483138,0.534744,0.514773,0.499217,0.569331,0.578699
5760,0,0,0,1,0,0,1,0,1,1,1,0,1,-0.0570525,0.0146509,-0.0505337,0.496828,0.513884,0.453656,0.55431,0.558045
5761,1,0,0,1,0,0,1,0,1,1,1,0,1,-0.0637678,0.00591396,-0.0624659,0.496828,0.514376,0.453656,0.559678,0.558139
5762,0,1,0,1,0,0,1,0,1,1,1,0,1,-0.0393616,0.0219558,-0.0332331,0.567149,0.515091,0.523945,0.548316,0.567361
5763,1,1,0,1,0,0,1,0,1,1,1,0,1,-0.0446887,0.0144336,-0.0469137,0.567149,0.514964,0.523945,0.555818,0.567316
5764,0,0,1,1,0,0,1,0,1,1,1,0,1,-0.0576266,0.0135912,-0.0473971,0.483613,0.514449,0.453656,0.550146,0.564683
5765,1,0,1,1,0,0,1,0,1,1,1,0,1,-0.0640056,0.00596802,-0.0595422,0.483613,0.514626,0.453656,0.560732,0.565495
5766,0,1,1,1,0,0,1,0,1,1,1,0,1,-0.0410953,0.0191798,-0.0320113,0.534744,0.514858,0.499217,0.545448,0.573249
5767,1,1,1,1,0,0,1,0,1,1,1,0,1,-0.0462825,0.0125768,-0.0453371,0.534744,0.514849,0.499217,0.55594,0.573978
5768,0,0,0,0,1,0,1,0,1,1,1,0,1,-0.0603675,0.0122217,-0.0572079,0.496828,0.512462,0.443913,0.545099,0.548952
5769,1,0,0,0,1,0,1,0,1,1,1,0,1,-0.0670828,0.00346948,-0.0691398,0.496828,0.513744,0.443913,0.566158,0.544134
5770,1,1,0,0,1,0,1,0,1,1,1,0,1,-0.0484743,0.0117036,-0.0538885,0.567149,0.514696,0.523945,0.5798,0.554548
5771,0,0,1,0,1,0,1,0,1,1,1,0,1,-0.0604161,0.0116113,-0.0526503,0.483613,0.513939,0.443913,0.559992,0.557002
5772,1,0,1,0,1,0,1,0,1,1,1,0,1,-0.0667951,0.00395546,-0.0647951,0.483613,0.514381,0.443913,0.578378,0.557288
5773,0,1,1,0,1,0,1,0,1,1,1,0,1,-0.0439838,0.0172929,-0.0386432,0.534744,0.5147,0.499217,0.567993,0.565891
5774,1,1,1,0,1,0,1,0,1,1,1,0,1,-0.0491709,0.0106607,-0.0519688,0.534744,0.514752,0.499217,0.585345,0.566094
5775,0,0,0,1,1,0,1,0,1,1,1,0,1,-0.0582166,0.0128648,-0.0534141,0.496828,0.514165,0.443913,0.561441,0.545229
5776,1,0,0,1,1,0,1,0,1,1,1,0,1,-0.064932,0.00414107,-0.0653461,0.496828,0.514546,0.443913,0.569812,0.54713
5777,0,1,0,1,1,0,1,0,1,1,1,0,1,-0.040526,0.0201593,-0.0361136,0.567149,0.514825,0.523945,0.557211,0.55371
5778,1,1,0,1,1,0,1,0,1,1,1,0,1,-0.045853,0.0126483,-0.0497941,0.567149,0.514839,0.523945,0.567534,0.554261
5779,0,0,1,1,1,0,1,0,1,1,1,0,1,-0.0584722,0.0124381,-0.0502543,0.483613,0.514572,0.443913,0.564508,0.550342
5780,1,0,1,1,1,0,1,0,1,1,1,0,1,-0.0648513,0.00483027,-0.0623993,0.483613,0.514708,0.443913,0.572879,0.551758
5781,0,1,1,1,1,0,1,0,1,1,1,0,1,-0.0419412,0.0180225,-0.0348686,0.534744,0.514801,0.499217,0.559904,0.559405
5782,1,1,1,1,1,0,1,0,1,1,1,0,1,-0.0471283,0.0114317,-0.0481943,0.534744,0.514819,0.499217,0.567855,0.560679
5783,0,0,0,0,0,1,1,0,1,1,1,0,1,-0.0589994,0.0145663,-0.0521272,0.496828,0.514122,0.480529,0.556657,0.550086
5784,1,0,0,0,0,1,1,0,1,1,1,0,1,-0.0657146,0.00580302,-0.0640593,0.496828,0.514258,0.480529,0.566142,0.540378
5785,1,1,0,0,0,1,1,0,1,1,1,0,1,-0.047106,0.0140542,-0.0488078,0.567149,0.514832,0.536819,0.590727,0.551298
5786,0,0,1,0,0,1,1,0,1,1,1,0,1,-0.059161,0.0144489,-0.0474016,0.483613,0.51455,0.480529,0.547268,0.563022
5787,1,0,1,0,0,1,1,0,1,1,1,0,1,-0.0655399,0.00678275,-0.0595466,0.483613,0.514571,0.480529,0.556501,0.559354
5788,0,1,1,0,0,1,1,0,1,1,1,0,1,-0.0427286,0.0201404,-0.0333942,0.534744,0.514875,0.512091,0.553933,0.571048
5789,1,1,1,0,0,1,1,0,1,1,1,0,1,-0.0479157,0.0134997,-0.0467201,0.534744,0.514804,0.512091,0.570479,0.568416
5790,0,0,0,1,0,1,1,0,1,1,1,0,1,-0.0561895,0.0164205,-0.048339,0.496828,0.514622,0.480529,0.549425,0.55056
5791,1,0,0,1,0,1,1,0,1,1,1,0,1,-0.0629048,0.00768876,-0.0602712,0.496828,0.514686,0.480529,0.549479,0.546412
5792,1,1,0,1,0,1,1,0,1,1,1,0,1,-0.0438256,0.0162181,-0.0447189,0.567149,0.514862,0.536819,0.563003,0.556104
5793,0,0,1,1,0,1,1,0,1,1,1,0,1,-0.0567635,0.0153646,-0.0452024,0.483613,0.51474,0.480529,0.545504,0.557576
5794,1,0,1,1,0,1,1,0,1,1,1,0,1,-0.0631426,0.0077469,-0.0573475,0.483613,0.514761,0.480529,0.549357,0.558055
5795,0,1,1,1,0,1,1,0,1,1,1,0,1,-0.0402323,0.0209611,-0.0298164,0.534744,0.514836,0.512091,0.537217,0.565817
5796,1,1,1,1,0,1,1,0,1,1,1,0,1,-0.0454194,0.0143615,-0.0431423,0.534744,0.514828,0.512091,0.548159,0.566237
5797,0,0,0,0,1,1,1,0,1,1,1,0,1,-0.0577997,0.014267,-0.0545828,0.496828,0.514067,0.470787,0.557116,0.53629
5798,1,0,0,0,1,1,1,0,1,1,1,0,1,-0.0645149,0.00552186,-0.0665148,0.496828,0.51444,0.470787,0.571558,0.531686
5799,0,1,0,0,1,1,1,0,1,1,1,0,1,-0.0405792,0.0212939,-0.0375829,0.567149,0.51473,0.536819,0.573989,0.545275
5800,1,1,0,0,1,1,1,0,1,1,1,0,1,-0.0459061,0.0137588,-0.0512634,0.567149,0.514764,0.536819,0.588369,0.538074
5801,0,0,1,0,1,1,1,0,1,1,1,0,1,-0.0578481,0.0136617,-0.0500252,0.483613,0.514539,0.470787,0.555033,0.550833
5802,1,0,1,0,1,1,1,0,1,1,1,0,1,-0.0642271,0.00601147,-0.0621701,0.483613,0.514664,0.470787,0.57047,0.54721
5803,0,1,1,0,1,1,1,0,1,1,1,0,1,-0.0414156,0.0193481,-0.036018,0.534744,0.514778,0.512091,0.553583,0.558188
5804,1,1,1,0,1,1,1,0,1,1,1,0,1,-0.0466026,0.0127193,-0.0493437,0.534744,0.514792,0.512091,0.569557,0.554691
5805,0,0,0,1,1,1,1,0,1,1,1,0,1,-0.0558829,0.0152013,-0.0499542,0.496828,0.514583,0.470787,0.548185,0.542482
5806,1,0,0,1,1,1,1,0,1,1,1,0,1,-0.0625983,0.00648243,-0.0618863,0.496828,0.514712,0.470787,0.560824,0.537103
5807,0,1,0,1,1,1,1,0,1,1,1,0,1,-0.0381919,0.0225052,-0.0326535,0.567149,0.514805,0.536819,0.548624,0.550679
5808,1,1,0,1,1,1,1,0,1,1,1,0,1,-0.0435188,0.0149958,-0.0463341,0.567149,0.514818,0.536819,0.559962,0.545909
5809,0,0,1,1,1,1,1,0,1,1,1,0,1,-0.0561384,0.0147758,-0.0467944,0.483613,0.514731,0.470787,0.547763,0.551783
5810,1,0,1,1,1,1,1,0,1,1,1,0,1,-0.0625174,0.00717058,-0.0589394,0.483613,0.514776,0.470787,0.560324,0.552043
5811,0,1,1,1,1,1,1,0,1,1,1,0,1,-0.0396071,0.0203662,-0.0314086,0.534744,0.514808,0.512091,0.543812,0.557109
5812,1,1,1,1,1,1,1,0,1,1,1,0,1,-0.0447941,0.0137756,-0.0447343,0.534744,0.514817,0.512091,0.557276,0.55874
5813,0,0,0,0,0,0,0,1,1,1,1,0,1,-0.0544127,0.0164699,-0.0514005,0.515536,0.512269,0.53028,0.494135,0.567172
5814,1,0,0,0,0,0,0,1,1,1,1,0,1,-0.0611278,0.00770239,-0.0633325,0.515536,0.513346,0.53028,0.52048,0.566806
5815,0,1,0,0,0,0,0,1,1,1,1,0,1,-0.0371924,0.0234855,-0.0344008,0.577211,0.515824,0.598616,0.532483,0.576797
5816,1,1,0,0,0,0,0,1,1,1,1,0,1,-0.0425194,0.0159327,-0.0480814,0.577211,0.515127,0.598616,0.558293,0.576389
5817,0,0,1,0,0,0,0,1,1,1,1,0,1,-0.0545742,0.0163315,-0.0466749,0.502321,0.51383,0.53028,0.515699,0.573254
5818,1,0,1,0,0,0,0,1,1,1,1,0,1,-0.060953,0.008656,-0.0588198,0.502321,0.514169,0.53028,0.548045,0.574964
5819,0,1,1,0,0,0,0,1,1,1,1,0,1,-0.0381419,0.0220063,-0.0326678,0.544806,0.515091,0.573888,0.540137,0.581265
5820,1,1,1,0,0,0,0,1,1,1,1,0,1,-0.0433289,0.0153581,-0.0459937,0.544806,0.514875,0.573888,0.566913,0.583514
5821,0,0,0,1,0,0,0,1,1,1,1,0,1,-0.0515888,0.0181364,-0.0482133,0.515536,0.514126,0.53028,0.540328,0.560614
5822,1,0,0,1,0,0,0,1,1,1,1,0,1,-0.058304,0.00940012,-0.0601454,0.515536,0.514502,0.53028,0.549187,0.561945
5823,0,1,0,1,0,0,0,1,1,1,1,0,1,-0.033898,0.0254271,-0.0309128,0.577211,0.515275,0.598616,0.547002,0.570462
5824,1,1,0,1,0,0,0,1,1,1,1,0,1,-0.039225,0.0179047,-0.0445935,0.577211,0.515061,0.598616,0.553497,0.571724
5825,0,0,1,1,0,0,0,1,1,1,1,0,1,-0.0521628,0.0170589,-0.0450768,0.502321,0.514539,0.53028,0.552647,0.564544
5826,1,0,1,1,0,0,0,1,1,1,1,0,1,-0.0585417,0.00943154,-0.0572218,0.502321,0.514674,0.53028,0.561119,0.568179
5827,0,1,1,1,0,0,0,1,1,1,1,0,1,-0.0356317,0.0226369,-0.0296911,0.544806,0.514925,0.573888,0.551531,0.572791
5828,1,1,1,1,0,0,0,1,1,1,1,0,1,-0.0408187,0.0160297,-0.043017,0.544806,0.514886,0.573888,0.561607,0.576758
5829,0,0,0,0,1,0,0,1,1,1,1,0,1,-0.0544435,0.0162425,-0.0550917,0.515536,0.513111,0.520538,0.529464,0.552986
5830,1,0,0,0,1,0,0,1,1,1,1,0,1,-0.0611587,0.00748979,-0.0670235,0.515536,0.514014,0.520538,0.540812,0.553358
5831,0,1,0,0,1,0,0,1,1,1,1,0,1,-0.0372233,0.0232495,-0.0380921,0.577211,0.514895,0.598616,0.559884,0.563147
5832,1,1,0,0,1,0,0,1,1,1,1,0,1,-0.0425502,0.0157096,-0.0517725,0.577211,0.514832,0.598616,0.576877,0.563411
5833,0,0,1,0,1,0,0,1,1,1,1,0,1,-0.054492,0.0156154,-0.0505341,0.502321,0.514179,0.520538,0.558834,0.560151
5834,1,0,1,0,1,0,0,1,1,1,1,0,1,-0.0608708,0.0079544,-0.0626789,0.502321,0.514484,0.520538,0.56449,0.561143
5835,0,1,1,0,1,0,0,1,1,1,1,0,1,-0.0380596,0.0212873,-0.0365271,0.544806,0.514815,0.573888,0.57144,0.569614
5836,1,1,1,0,1,0,0,1,1,1,1,0,1,-0.0432466,0.0146503,-0.0498528,0.544806,0.514804,0.573888,0.580901,0.570499
5837,0,0,0,1,1,0,0,1,1,1,1,0,1,-0.0522926,0.016892,-0.051298,0.515536,0.514331,0.520538,0.554376,0.546398
5838,1,0,0,1,1,0,0,1,1,1,1,0,1,-0.0590078,0.00816781,-0.06323,0.515536,0.514621,0.520538,0.551325,0.547889
5839,0,1,0,1,1,0,0,1,1,1,1,0,1,-0.0346019,0.0241723,-0.0339976,0.577211,0.514918,0.598616,0.557265,0.556737
5840,1,1,0,1,1,0,0,1,1,1,1,0,1,-0.0399287,0.0166605,-0.0476781,0.577211,0.514884,0.598616,0.566544,0.558056
5841,0,0,1,1,1,0,0,1,1,1,1,0,1,-0.0525481,0.0164455,-0.0481383,0.502321,0.514633,0.520538,0.563612,0.551702
5842,1,0,1,1,1,0,0,1,1,1,1,0,1,-0.058927,0.0088327,-0.0602832,0.502321,0.514737,0.520538,0.562153,0.554487
5843,0,1,1,1,1,0,0,1,1,1,1,0,1,-0.036017,0.0220197,-0.0327527,0.544806,0.514835,0.573888,0.562065,0.561131
5844,1,1,1,1,1,0,0,1,1,1,1,0,1,-0.041204,0.0154242,-0.0460784,0.544806,0.514836,0.573888,0.571482,0.563941
5845,0,0,0,0,0,1,0,1,1,1,1,0,1,-0.0544569,0.0189494,-0.0478883,0.515536,0.514487,0.557153,0.53918,0.559739
5846,1,0,0,0,0,1,0,1,1,1,1,0,1,-0.061172,0.0101876,-0.0598203,0.515536,0.514428,0.557153,0.548512,0.55733
5847,0,1,0,0,0,1,0,1,1,1,1,0,1,-0.0372366,0.0259753,-0.0308883,0.577211,0.515238,0.61149,0.571317,0.568992
5848,1,1,0,0,0,1,0,1,1,1,1,0,1,-0.0425635,0.0184265,-0.044569,0.577211,0.514924,0.61149,0.582757,0.567591
5849,0,0,1,0,0,1,0,1,1,1,1,0,1,-0.0546184,0.0188245,-0.0431626,0.502321,0.514686,0.557153,0.531787,0.567222
5850,1,0,1,0,0,1,0,1,1,1,1,0,1,-0.0609972,0.011158,-0.0553076,0.502321,0.514638,0.557153,0.545931,0.567313
5851,0,1,1,0,0,1,0,1,1,1,1,0,1,-0.0381861,0.0245067,-0.0291553,0.544806,0.514946,0.586762,0.542682,0.57579
5852,1,1,1,0,0,1,0,1,1,1,1,0,1,-0.0433731,0.0178658,-0.0424813,0.544806,0.51484,0.586762,0.558323,0.575814
5853,0,0,0,1,0,1,0,1,1,1,1,0,1,-0.0516469,0.0208096,-0.0441,0.515536,0.514726,0.557153,0.549334,0.554356
5854,0,1,0,1,0,1,0,1,1,1,1,0,1,-0.0339561,0.0281146,-0.0267992,0.577211,0.514974,0.61149,0.563015,0.563806
5855,1,1,0,1,0,1,0,1,1,1,1,0,1,-0.039283,0.0205964,-0.04048,0.577211,0.514895,0.61149,0.564778,0.564236
5856,0,0,1,1,0,1,0,1,1,1,1,0,1,-0.0522209,0.0197423,-0.0409634,0.502321,0.514779,0.557153,0.541655,0.5607
5857,1,0,1,1,0,1,0,1,1,1,1,0,1,-0.0585998,0.0121243,-0.0531086,0.502321,0.514781,0.557153,0.546257,0.561852
5858,0,1,1,1,0,1,0,1,1,1,1,0,1,-0.0356897,0.0253296,-0.0255775,0.544806,0.514858,0.586762,0.542913,0.569447
5859,1,1,1,1,0,1,0,1,1,1,1,0,1,-0.0408768,0.0187297,-0.0389035,0.544806,0.514841,0.586762,0.554249,0.570508
5860,0,0,0,0,1,1,0,1,1,1,1,0,1,-0.0518624,0.0189677,-0.0507376,0.515536,0.514386,0.547411,0.554354,0.54867
5861,1,0,0,0,1,1,0,1,1,1,1,0,1,-0.0585776,0.0102233,-0.0626695,0.515536,0.51457,0.547411,0.55682,0.546024
5862,0,1,0,0,1,1,0,1,1,1,1,0,1,-0.0346418,0.0259821,-0.0337377,0.577211,0.514867,0.61149,0.567749,0.55603
5863,1,1,0,0,1,1,0,1,1,1,1,0,1,-0.0399687,0.0184479,-0.0474183,0.577211,0.514822,0.61149,0.581674,0.553698
5864,0,0,1,0,1,1,0,1,1,1,1,0,1,-0.0519107,0.0183514,-0.04618,0.502321,0.514657,0.547411,0.55153,0.553518
5865,1,0,1,0,1,1,0,1,1,1,1,0,1,-0.0582897,0.0107002,-0.0583248,0.502321,0.514714,0.547411,0.563974,0.55503
